gene_id,regulation,tissue_id
8991,AdG,2240
54776,AdG,955
55510,AdG,2240
1026,AdG,955
2316,AdG,1891
114034,AdG,2240
54885,AdG,1891
203413,AdG,2037
55578,AdG,1891
256364,AdG,1896
7373,AdG,1896
165100,AdG,1896
196264,AdG,1891
286133,AdG,1891
83547,AdG,2240
284382,AdG,1891
26065,AdG,1891
79629,AdG,2240
2618,AdG,1896
7111,AdG,1891
55124,AdG,1896
10713,AdG,2240
6694,AdG,1896
254065,AdG,955
51367,AdG,2240
55602,AdG,1891
10723,AdG,1891
8446,AdG,1896
6335,AdG,955
9123,AdG,1893
208,AdG,1896
2073,AdG,2240
284207,AdG,1896
5873,AdG,2240
9958,AdG,2240
6363,AdG,2240
29957,AdG,1893
10827,AdG,2240
19,AdG,1891
200159,AdG,1896
3364,AdG,1891
55195,AdG,2240
56951,AdG,1893
4205,AdG,1891
26502,AdG,1891
5468,AdG,955
7355,AdG,1891
7626,AdG,1896
3269,AdG,1891
694,AdG,955
79989,AdG,1896
23566,AdG,1891
10465,AdG,1896
144165,AdG,2240
27334,AdG,955
79660,AdG,1896
6262,AdG,1896
3929,AdG,955
84076,AdG,2240
6275,AdG,1896
79831,AdG,2240
2266,AdG,2037
23582,AdG,955
92359,AdG,2240
65095,AdG,1896
130872,AdG,1896
2980,AdG,2037
389434,AdG,955
4005,AdG,2240
4751,AdG,1893
23062,AdG,1891
6100,AdG,1891
835,AdG,2240
29999,AdG,1896
51776,AdG,1896
51614,AdG,2037
28976,AdG,955
6366,AdG,2037
90139,AdG,1891
30968,AdG,2240
23099,AdG,1891
1962,AdG,955
29781,AdG,2240
56061,AdG,955
9051,AdG,1896
79442,AdG,1893
5265,AdG,2037
54458,AdG,2037
64518,AdG,1896
10476,AdG,2240
64426,AdG,1896
2230,AdG,955
84220,AdG,1891
3203,AdG,955
5627,AdG,1891
55827,AdG,1896
221785,AdG,1891
55379,AdG,2240
374973,AdG,1896
445,AdG,1893
257106,AdG,955
55757,AdG,2037
8613,AdG,2037
3485,AdG,1896
729,AdG,1891
26762,AdG,2037
51111,AdG,1896
5340,AdG,2037
3207,AdG,1896
81607,AdG,955
6949,AdG,955
3563,AdG,2240
124245,AdG,955
387763,AdG,955
23170,AdG,1896
4055,AdG,1891
8854,AdG,2037
171023,AdG,1891
9068,AdG,1891
55841,AdG,1891
6599,AdG,1891
2273,AdG,1891
694,AdG,1896
80830,AdG,2037
151827,AdG,1891
5913,AdG,955
2130,AdG,1896
7033,AdG,1891
57096,AdG,2240
79836,AdG,955
54344,AdG,1891
91523,AdG,2037
10227,AdG,2240
8685,AdG,1893
10663,AdG,955
81796,AdG,955
27000,AdG,2240
1652,AdG,955
6184,AdG,1893
7538,AdG,955
4089,AdG,1896
23368,AdG,2240
11047,AdG,2240
1962,AdG,1891
58986,AdG,1896
8295,AdG,955
5250,AdG,2240
154810,AdG,1896
166863,AdG,1891
1019,AdG,1893
891,AdG,2240
55556,AdG,1893
93487,AdG,1893
148479,AdG,2240
83746,AdG,2240
116447,AdG,1896
8431,AdG,1896
432,AdG,1893
11339,AdG,1893
84304,AdG,1896
125,AdG,1891
4247,AdG,1896
84844,AdG,955
1978,AdG,1891
6832,AdG,2240
9683,AdG,2240
5720,AdG,2240
11117,AdG,2037
1830,AdG,1891
23213,AdG,955
441476,AdG,955
83483,AdG,1891
2621,AdG,1891
51700,AdG,1893
25885,AdG,955
10400,AdG,2037
51397,AdG,1891
27299,AdG,2037
6493,AdG,2240
730,AdG,2240
653583,AdG,1896
23383,AdG,955
79961,AdG,2240
909,AdG,2037
79670,AdG,1891
22993,AdG,1896
55256,AdG,2037
5268,AdG,2240
84000,AdG,955
54464,AdG,1896
4666,AdG,955
10945,AdG,1896
4632,AdG,2240
7329,AdG,2240
55573,AdG,2037
57096,AdG,1891
133584,AdG,1896
54677,AdG,1891
2037,AdG,2037
3339,AdG,955
302,AdG,1896
375449,AdG,1896
714,AdG,955
58510,AdG,955
55571,AdG,1896
84076,AdG,1896
941,AdG,955
328,AdG,1896
2804,AdG,1896
146779,AdG,2037
90249,AdG,2240
7168,AdG,2037
7184,AdG,1891
2936,AdG,2240
55020,AdG,955
4357,AdG,1896
2314,AdG,2240
10781,AdG,2240
83786,AdG,2240
6175,AdG,2037
256364,AdG,1893
498,AdG,1896
162073,AdG,955
123920,AdG,955
10,AdG,1896
58525,AdG,1891
25975,AdG,955
29117,AdG,955
1212,AdG,2240
54998,AdG,2037
81494,AdG,1893
59307,AdG,2037
8178,AdG,955
317,AdG,1891
3655,AdG,1896
56938,AdG,2240
94241,AdG,1896
4343,AdG,2037
7756,AdG,2240
653489,AdG,955
4783,AdG,1891
7326,AdG,1896
6677,AdG,2240
284,AdG,1891
6503,AdG,1893
5742,AdG,2037
1311,AdG,955
257397,AdG,1891
7849,AdG,1891
2203,AdG,2037
120425,AdG,955
55191,AdG,1896
4018,AdG,2240
8714,AdG,2037
5858,AdG,1893
462,AdG,1891
6160,AdG,955
9936,AdG,2037
51765,AdG,1896
51004,AdG,1896
79671,AdG,1896
6237,AdG,1893
6899,AdG,955
79733,AdG,2037
9208,AdG,2240
79792,AdG,1896
2005,AdG,1891
4607,AdG,2240
7421,AdG,1893
4900,AdG,2240
1264,AdG,1891
171586,AdG,1896
26996,AdG,1896
84747,AdG,955
55892,AdG,1891
151636,AdG,955
6830,AdG,1896
10957,AdG,1891
54827,AdG,955
132884,AdG,955
148109,AdG,1891
9382,AdG,2240
6747,AdG,1891
285335,AdG,955
10902,AdG,1893
10841,AdG,1896
118881,AdG,955
92305,AdG,955
175,AdG,1893
79572,AdG,1896
9457,AdG,2240
55909,AdG,1896
54658,AdG,955
114821,AdG,2240
23268,AdG,2240
92689,AdG,2240
65003,AdG,1896
85301,AdG,1891
59277,AdG,1896
401466,AdG,2240
146705,AdG,2240
9969,AdG,955
10878,AdG,955
1376,AdG,1896
58189,AdG,2240
146429,AdG,955
660,AdG,1896
26262,AdG,955
3283,AdG,955
7414,AdG,2037
404217,AdG,1891
5116,AdG,2240
3861,AdG,955
57120,AdG,1891
51327,AdG,1896
83890,AdG,2240
79670,AdG,2240
25960,AdG,1896
353,AdG,1896
150160,AdG,2240
65008,AdG,2240
3512,AdG,1891
4317,AdG,1896
283234,AdG,1896
7871,AdG,2240
93210,AdG,1891
79960,AdG,1891
5356,AdG,955
6259,AdG,955
1112,AdG,1896
8530,AdG,1891
64135,AdG,2240
735,AdG,955
6472,AdG,2240
80705,AdG,1893
91445,AdG,1891
132954,AdG,2037
2653,AdG,2037
837,AdG,2037
6341,AdG,1896
55152,AdG,1891
10256,AdG,2240
114990,AdG,2240
5133,AdG,2037
27163,AdG,1893
8315,AdG,2240
83939,AdG,1896
4116,AdG,1891
50619,AdG,2240
644,AdG,1896
255488,AdG,955
8846,AdG,1896
64745,AdG,955
56,AdG,1893
2217,AdG,2037
54964,AdG,1896
170575,AdG,1896
10526,AdG,1891
2273,AdG,1896
4924,AdG,1896
25888,AdG,1896
3069,AdG,1893
5965,AdG,955
23760,AdG,2240
10935,AdG,2037
54988,AdG,1893
26061,AdG,1891
27440,AdG,1891
340547,AdG,1896
6002,AdG,2240
26097,AdG,1891
55573,AdG,1891
2526,AdG,2240
29068,AdG,955
7177,AdG,1891
201595,AdG,1891
256710,AdG,1896
55437,AdG,2037
58190,AdG,2037
4323,AdG,955
51093,AdG,2240
6819,AdG,2037
22990,AdG,955
55188,AdG,1896
54959,AdG,1896
4059,AdG,1896
389376,AdG,2037
23294,AdG,2240
58475,AdG,955
4618,AdG,1893
5970,AdG,1896
1893,AdG,1891
6241,AdG,2037
642475,AdG,955
25945,AdG,2037
8481,AdG,1891
701,AdG,2240
962,AdG,2240
1997,AdG,1896
83447,AdG,1891
30846,AdG,2240
9277,AdG,2240
8972,AdG,1893
63875,AdG,2037
6943,AdG,955
6910,AdG,1891
51117,AdG,2240
6586,AdG,1891
8501,AdG,2240
5978,AdG,1891
4208,AdG,1891
11279,AdG,1896
5709,AdG,2240
5922,AdG,2240
146956,AdG,1891
2331,AdG,1893
79572,AdG,1891
23200,AdG,1891
1315,AdG,1891
54535,AdG,1893
84231,AdG,2240
163154,AdG,1891
57570,AdG,1891
6793,AdG,1891
22898,AdG,2037
5157,AdG,1891
400629,AdG,2037
7596,AdG,955
23109,AdG,1891
4969,AdG,1891
144402,AdG,2240
9902,AdG,2240
7465,AdG,2240
257019,AdG,1896
2669,AdG,955
6533,AdG,2240
51334,AdG,955
3611,AdG,1893
137209,AdG,2037
5550,AdG,955
92912,AdG,955
79441,AdG,2240
28969,AdG,2037
3212,AdG,1891
55270,AdG,955
10025,AdG,1891
11118,AdG,1891
10952,AdG,2240
55683,AdG,955
3048,AdG,955
29097,AdG,1891
639,AdG,1896
4883,AdG,1896
92359,AdG,1896
10144,AdG,1896
10291,AdG,1896
22919,AdG,2037
3611,AdG,1891
116729,AdG,955
2624,AdG,2240
80216,AdG,955
3337,AdG,1891
55765,AdG,1896
83478,AdG,2037
246329,AdG,2240
8576,AdG,955
3575,AdG,2037
9527,AdG,1891
29904,AdG,955
134288,AdG,955
51703,AdG,2240
9057,AdG,2240
3008,AdG,955
8899,AdG,1896
419,AdG,1891
6581,AdG,1891
4323,AdG,2037
4233,AdG,1896
9518,AdG,1891
79023,AdG,1896
51315,AdG,1891
23586,AdG,1891
10952,AdG,1896
2317,AdG,1893
55615,AdG,955
9133,AdG,2037
387778,AdG,2037
4074,AdG,1893
220047,AdG,1891
284996,AdG,1896
58488,AdG,2037
2733,AdG,1891
1973,AdG,1893
2120,AdG,955
445,AdG,1891
25888,AdG,1893
11344,AdG,2240
8802,AdG,1893
23240,AdG,2240
54751,AdG,1891
55647,AdG,1893
285429,AdG,1891
7851,AdG,2037
221120,AdG,1896
4637,AdG,955
1634,AdG,1896
2804,AdG,1891
54471,AdG,2240
9968,AdG,2240
81846,AdG,1896
51765,AdG,2240
57617,AdG,955
51230,AdG,1891
121355,AdG,955
253769,AdG,1896
8828,AdG,955
9709,AdG,1896
4668,AdG,1891
140890,AdG,1896
124220,AdG,1891
84916,AdG,1896
6827,AdG,2240
51177,AdG,1891
7291,AdG,955
10807,AdG,1896
10044,AdG,955
115209,AdG,955
5023,AdG,2037
115286,AdG,2037
2100,AdG,955
1956,AdG,1891
54838,AdG,1893
23081,AdG,955
10362,AdG,1893
140545,AdG,1896
729238,AdG,1893
7450,AdG,1891
5742,AdG,955
113510,AdG,1891
29799,AdG,1893
10394,AdG,2037
245936,AdG,1896
6150,AdG,2240
23190,AdG,1891
1606,AdG,1891
83606,AdG,955
8642,AdG,2240
6626,AdG,1896
7756,AdG,1896
26005,AdG,1891
150472,AdG,955
79026,AdG,1891
55811,AdG,1896
55872,AdG,2037
699,AdG,1893
29997,AdG,1893
2619,AdG,2240
10057,AdG,2240
112752,AdG,2037
23331,AdG,2240
1409,AdG,1893
166929,AdG,1891
4072,AdG,1896
83446,AdG,2037
54487,AdG,1896
11156,AdG,2037
283471,AdG,2240
55055,AdG,2240
11036,AdG,2037
3613,AdG,2037
144100,AdG,2037
123920,AdG,1891
10018,AdG,2037
4128,AdG,2037
1303,AdG,955
4000,AdG,955
54487,AdG,2240
160065,AdG,955
5317,AdG,955
8644,AdG,1893
9060,AdG,2240
8895,AdG,955
4343,AdG,955
55055,AdG,1896
58497,AdG,1891
84267,AdG,955
6926,AdG,2240
115701,AdG,2037
23294,AdG,1891
414,AdG,1891
56269,AdG,1893
125150,AdG,955
55194,AdG,955
4171,AdG,1891
55803,AdG,2037
25849,AdG,2037
969,AdG,2037
1647,AdG,2037
5331,AdG,2240
195828,AdG,2240
255762,AdG,1891
79364,AdG,1891
79611,AdG,1896
5725,AdG,2240
1511,AdG,955
55790,AdG,1891
5792,AdG,1896
27288,AdG,2240
10519,AdG,1891
6366,AdG,955
6188,AdG,1891
51002,AdG,1891
55715,AdG,955
134430,AdG,1896
57532,AdG,2240
10158,AdG,955
283232,AdG,1891
11063,AdG,955
9493,AdG,955
6628,AdG,1891
7356,AdG,1896
3416,AdG,2240
10551,AdG,1893
100132399,AdG,2037
92799,AdG,955
11012,AdG,1893
5729,AdG,955
161247,AdG,955
136242,AdG,1896
65220,AdG,955
8976,AdG,2240
55355,AdG,955
1474,AdG,1893
80704,AdG,955
4734,AdG,1896
84232,AdG,1891
10434,AdG,1893
185,AdG,1891
100128731,AdG,955
9683,AdG,1896
56901,AdG,2240
79654,AdG,955
8938,AdG,2037
6188,AdG,955
11063,AdG,2240
89849,AdG,1896
37,AdG,2240
57139,AdG,2037
93649,AdG,1891
23430,AdG,955
84282,AdG,1891
5352,AdG,1891
57606,AdG,1896
51655,AdG,1891
254427,AdG,955
5697,AdG,1893
7264,AdG,1891
8796,AdG,2240
6341,AdG,2240
1525,AdG,2037
11211,AdG,1896
54187,AdG,1891
5055,AdG,2240
90102,AdG,1896
55332,AdG,1896
7490,AdG,1896
256051,AdG,955
23521,AdG,955
5225,AdG,2240
51006,AdG,1891
55219,AdG,1896
28960,AdG,1896
90233,AdG,955
5738,AdG,955
978,AdG,2240
10464,AdG,1891
222255,AdG,1896
28,AdG,2037
10993,AdG,1893
8320,AdG,2240
7137,AdG,2037
9099,AdG,1891
93099,AdG,2240
26468,AdG,1896
8645,AdG,1893
84645,AdG,1896
2358,AdG,955
84680,AdG,2037
201633,AdG,955
25836,AdG,1896
8728,AdG,1896
148738,AdG,1891
1429,AdG,1896
6208,AdG,1891
2203,AdG,1891
1431,AdG,1896
7874,AdG,1896
57828,AdG,1896
266740,AdG,2037
3588,AdG,2240
867,AdG,955
157697,AdG,2240
3101,AdG,2240
10162,AdG,2240
126208,AdG,1896
57589,AdG,1891
8642,AdG,1891
2621,AdG,1893
5836,AdG,2240
153222,AdG,955
124590,AdG,955
11177,AdG,2240
8705,AdG,1896
7168,AdG,2240
56985,AdG,955
10564,AdG,1891
341567,AdG,1896
23169,AdG,2037
79591,AdG,1891
6320,AdG,955
440503,AdG,2037
1558,AdG,1893
9640,AdG,955
113763,AdG,955
4778,AdG,2037
9540,AdG,2240
3597,AdG,2037
3665,AdG,1896
9588,AdG,2037
2625,AdG,955
160419,AdG,1896
65083,AdG,2240
11116,AdG,2240
140856,AdG,1896
8189,AdG,2240
114897,AdG,2240
3248,AdG,2037
79026,AdG,2240
50613,AdG,1891
10223,AdG,1893
9475,AdG,2240
10266,AdG,1896
2651,AdG,1891
10780,AdG,955
4892,AdG,1896
3566,AdG,2240
117246,AdG,1893
79850,AdG,2240
7752,AdG,2240
5034,AdG,2240
3487,AdG,1893
338872,AdG,955
23767,AdG,1896
3162,AdG,1893
147700,AdG,1891
10241,AdG,1893
57038,AdG,1896
1580,AdG,955
4645,AdG,2037
6591,AdG,955
170679,AdG,1893
1184,AdG,1891
137994,AdG,1891
219931,AdG,1896
9076,AdG,1896
388468,AdG,2037
229,AdG,1893
3818,AdG,1893
64446,AdG,1893
3291,AdG,2240
79874,AdG,1896
57381,AdG,1891
116447,AdG,955
4700,AdG,2240
64782,AdG,955
8416,AdG,2240
1852,AdG,1896
285025,AdG,955
3142,AdG,955
2165,AdG,1896
26112,AdG,2240
57662,AdG,2240
7994,AdG,1891
56288,AdG,2240
55146,AdG,2037
55620,AdG,2240
2542,AdG,955
90865,AdG,1891
9905,AdG,2240
124245,AdG,1891
83401,AdG,955
93663,AdG,1891
352999,AdG,1896
57680,AdG,2240
7153,AdG,2240
160760,AdG,2240
341032,AdG,955
3716,AdG,2240
147807,AdG,2240
1058,AdG,1893
51531,AdG,1891
140836,AdG,1896
64761,AdG,1896
5494,AdG,1893
10957,AdG,1896
221,AdG,2037
5212,AdG,955
10595,AdG,2240
1879,AdG,2240
375790,AdG,2037
8439,AdG,2240
30815,AdG,2240
115111,AdG,2037
9833,AdG,2037
64087,AdG,955
66037,AdG,2240
1295,AdG,2240
4542,AdG,955
124989,AdG,955
4650,AdG,1893
388886,AdG,955
731,AdG,1893
7374,AdG,1891
84285,AdG,2240
8900,AdG,1893
23481,AdG,2240
1643,AdG,1891
2710,AdG,2037
4700,AdG,1896
1992,AdG,1891
9245,AdG,2240
146705,AdG,1896
4776,AdG,1896
57826,AdG,1896
4735,AdG,1891
84186,AdG,2240
8289,AdG,1896
196264,AdG,2240
26578,AdG,1896
54941,AdG,2037
27033,AdG,1891
5349,AdG,1891
150771,AdG,955
83463,AdG,2240
7050,AdG,2037
8663,AdG,955
635,AdG,2240
23231,AdG,1891
55768,AdG,1891
196477,AdG,2240
221908,AdG,955
2260,AdG,1891
51135,AdG,1896
7867,AdG,1891
3852,AdG,1896
157680,AdG,1896
1674,AdG,1896
54763,AdG,2240
11196,AdG,1891
23522,AdG,1891
283130,AdG,1896
8738,AdG,955
339665,AdG,2240
6448,AdG,1891
54807,AdG,955
55814,AdG,2240
23143,AdG,1891
79155,AdG,1896
1452,AdG,2240
6375,AdG,955
54739,AdG,2037
51747,AdG,1896
2268,AdG,2240
10270,AdG,2240
92,AdG,2240
3718,AdG,1891
7867,AdG,1893
4329,AdG,2037
255104,AdG,1896
11046,AdG,2037
283897,AdG,955
84310,AdG,2240
7056,AdG,2037
375,AdG,2240
54905,AdG,2240
3485,AdG,2240
26261,AdG,1893
23071,AdG,1893
122769,AdG,1896
1650,AdG,1893
79710,AdG,2037
9674,AdG,1896
7812,AdG,1891
4627,AdG,1891
83595,AdG,1891
7184,AdG,1896
8629,AdG,1891
2098,AdG,1891
55159,AdG,955
130872,AdG,1891
901,AdG,1896
53371,AdG,1891
7157,AdG,2037
26151,AdG,955
10460,AdG,1891
2869,AdG,1891
2312,AdG,2240
7873,AdG,1893
640,AdG,1893
2559,AdG,1896
83480,AdG,2240
3159,AdG,1896
10135,AdG,1896
1288,AdG,2037
2995,AdG,1896
1293,AdG,1893
2022,AdG,1893
5327,AdG,1893
148170,AdG,1896
11329,AdG,1891
8932,AdG,1896
164284,AdG,955
7076,AdG,1891
160851,AdG,1891
2543,AdG,2037
158293,AdG,2037
89932,AdG,1896
5331,AdG,955
29974,AdG,1896
113,AdG,2037
373509,AdG,2037
5620,AdG,2240
965,AdG,1891
705,AdG,955
11001,AdG,1896
6401,AdG,1891
7465,AdG,1893
152559,AdG,1896
11309,AdG,2037
10939,AdG,1896
841,AdG,955
29123,AdG,2240
8794,AdG,955
653583,AdG,955
79022,AdG,2240
137835,AdG,2037
81037,AdG,1896
79168,AdG,2037
79755,AdG,2240
132014,AdG,955
5367,AdG,955
92344,AdG,955
25923,AdG,1891
4624,AdG,1893
56269,AdG,2240
6382,AdG,955
3383,AdG,1893
144402,AdG,1891
1508,AdG,1896
7866,AdG,2240
7038,AdG,955
10410,AdG,2240
1365,AdG,1896
8927,AdG,2240
6194,AdG,2240
389058,AdG,955
282969,AdG,955
2158,AdG,2037
4586,AdG,1896
126859,AdG,1891
55870,AdG,1896
4780,AdG,1891
83642,AdG,1891
10062,AdG,2240
1109,AdG,1891
7132,AdG,955
2327,AdG,1893
11186,AdG,955
84220,AdG,2240
5598,AdG,955
864,AdG,1893
10095,AdG,2240
56155,AdG,1896
3426,AdG,2240
51222,AdG,2240
2515,AdG,1891
83931,AdG,1891
2035,AdG,955
150365,AdG,1896
340061,AdG,2240
84858,AdG,2037
79710,AdG,2240
27113,AdG,955
899,AdG,2240
56203,AdG,2037
55735,AdG,2240
50805,AdG,955
11052,AdG,1893
10457,AdG,955
56157,AdG,2037
51816,AdG,955
1760,AdG,1891
25803,AdG,2240
11100,AdG,2240
54101,AdG,2037
10398,AdG,955
27148,AdG,2240
2280,AdG,1896
7849,AdG,1896
84811,AdG,955
55784,AdG,2037
138240,AdG,1891
5352,AdG,955
222487,AdG,2240
23109,AdG,2240
441525,AdG,2037
3042,AdG,1896
29763,AdG,1893
23399,AdG,1896
525,AdG,955
128344,AdG,2037
10903,AdG,1893
3854,AdG,955
55274,AdG,1893
6208,AdG,2240
10988,AdG,2240
204,AdG,2240
283991,AdG,2240
8547,AdG,1891
4041,AdG,1891
51512,AdG,1893
3235,AdG,1896
222663,AdG,955
10493,AdG,1893
1999,AdG,1891
9343,AdG,2037
10452,AdG,2240
4258,AdG,1891
55062,AdG,1896
1104,AdG,2240
4634,AdG,2037
146212,AdG,2037
6943,AdG,1896
6283,AdG,1891
4792,AdG,1891
83541,AdG,2240
84532,AdG,955
54891,AdG,2240
55,AdG,2240
824,AdG,1893
6813,AdG,1891
92799,AdG,1896
51150,AdG,1891
9794,AdG,2240
203328,AdG,2037
7347,AdG,955
133491,AdG,2240
23331,AdG,1893
350,AdG,2037
286336,AdG,1891
55316,AdG,1891
1823,AdG,2240
28968,AdG,1893
55600,AdG,1896
54433,AdG,1893
171023,AdG,2240
139716,AdG,2240
10130,AdG,2240
1317,AdG,1891
308,AdG,1893
23303,AdG,2037
9516,AdG,1893
146540,AdG,1891
1969,AdG,1896
339965,AdG,2037
7566,AdG,2037
2620,AdG,2037
10788,AdG,1896
80764,AdG,1896
6037,AdG,2037
80772,AdG,2240
6804,AdG,2240
2923,AdG,2240
7004,AdG,1893
84287,AdG,955
11331,AdG,1891
167838,AdG,2240
80133,AdG,2037
993,AdG,955
8452,AdG,1891
509,AdG,2240
401427,AdG,955
10769,AdG,2240
4689,AdG,1891
9990,AdG,2240
25979,AdG,1896
10116,AdG,2240
9169,AdG,1891
22818,AdG,1896
5886,AdG,1891
8547,AdG,1896
11163,AdG,1891
57724,AdG,1896
55553,AdG,1896
113277,AdG,1891
93109,AdG,2240
9342,AdG,1891
22837,AdG,1896
54870,AdG,1896
10413,AdG,955
7536,AdG,1891
66002,AdG,2240
8531,AdG,2037
319,AdG,1891
64282,AdG,1896
3155,AdG,2037
9709,AdG,1893
9866,AdG,2240
84680,AdG,1891
4852,AdG,2037
3632,AdG,1896
3998,AdG,1891
91582,AdG,955
7077,AdG,955
2625,AdG,2240
8942,AdG,1896
22872,AdG,1891
85456,AdG,1891
57404,AdG,1891
3972,AdG,955
963,AdG,2037
9373,AdG,2240
50617,AdG,1893
480,AdG,1891
112616,AdG,1891
91647,AdG,955
2018,AdG,2037
51091,AdG,955
10802,AdG,1896
7965,AdG,1891
7841,AdG,1893
10160,AdG,2037
9700,AdG,1891
1397,AdG,1891
712,AdG,2037
57621,AdG,1896
1803,AdG,2240
317749,AdG,955
116541,AdG,955
7355,AdG,2240
80325,AdG,955
200931,AdG,955
80712,AdG,1891
9966,AdG,955
9463,AdG,2240
7357,AdG,955
6650,AdG,1891
84858,AdG,955
26275,AdG,2037
9972,AdG,1891
6943,AdG,2037
27068,AdG,1891
414,AdG,1896
10956,AdG,1896
1293,AdG,1896
144100,AdG,2240
10252,AdG,1891
2683,AdG,1893
715,AdG,2037
1635,AdG,1893
6945,AdG,2240
23082,AdG,2240
9202,AdG,1896
9919,AdG,2240
65124,AdG,1893
55671,AdG,1896
3487,AdG,2240
8895,AdG,1891
6934,AdG,1896
79465,AdG,2037
2592,AdG,1891
6734,AdG,2037
7781,AdG,2037
83894,AdG,2037
51107,AdG,1891
79733,AdG,1896
8800,AdG,2037
11214,AdG,1891
728,AdG,1893
6314,AdG,1891
1351,AdG,2240
1387,AdG,1891
7050,AdG,955
112464,AdG,1896
57404,AdG,955
125950,AdG,955
9242,AdG,955
26526,AdG,2240
1236,AdG,955
64115,AdG,955
83939,AdG,955
25833,AdG,955
79156,AdG,1896
5315,AdG,1896
91523,AdG,1896
164127,AdG,1896
51084,AdG,2037
3109,AdG,2037
9931,AdG,1896
80162,AdG,1896
653499,AdG,2037
602,AdG,1891
2113,AdG,955
146439,AdG,1891
55679,AdG,2240
57727,AdG,1891
286336,AdG,955
115426,AdG,1891
23102,AdG,1891
23650,AdG,1891
152831,AdG,955
10370,AdG,2240
23438,AdG,1891
90850,AdG,1891
1520,AdG,1896
10788,AdG,2240
999,AdG,1891
2737,AdG,1896
84179,AdG,955
124626,AdG,2240
79974,AdG,1891
8562,AdG,2240
56155,AdG,2240
8045,AdG,2240
1743,AdG,1891
90952,AdG,955
340990,AdG,2037
11014,AdG,1891
4620,AdG,955
222194,AdG,1891
37,AdG,1893
5669,AdG,955
659,AdG,1896
84985,AdG,2037
55776,AdG,2037
6694,AdG,2037
1601,AdG,955
55764,AdG,1896
7041,AdG,2240
79613,AdG,955
1800,AdG,2037
9636,AdG,2037
4311,AdG,2037
51162,AdG,2240
3293,AdG,1893
80255,AdG,955
9260,AdG,1891
118490,AdG,1891
124599,AdG,2037
28973,AdG,1893
157697,AdG,1891
118788,AdG,2037
151254,AdG,1891
51259,AdG,2240
112858,AdG,955
4899,AdG,955
25873,AdG,1891
5547,AdG,1891
11173,AdG,955
54455,AdG,2240
2621,AdG,2240
6836,AdG,955
5824,AdG,2037
676,AdG,2240
28956,AdG,1896
9871,AdG,1891
9535,AdG,955
3636,AdG,1893
80230,AdG,1893
1604,AdG,2037
2799,AdG,1896
11098,AdG,1896
80305,AdG,2240
7134,AdG,1891
3198,AdG,955
51257,AdG,2037
11104,AdG,1891
4343,AdG,1891
5571,AdG,1896
8407,AdG,2240
6909,AdG,955
6590,AdG,2037
2354,AdG,1891
8615,AdG,2240
6160,AdG,1896
84680,AdG,2240
57563,AdG,955
7408,AdG,1891
8407,AdG,1896
2533,AdG,2037
4618,AdG,2037
94005,AdG,955
2971,AdG,1896
25942,AdG,1891
10365,AdG,1893
10365,AdG,1896
8808,AdG,2037
7056,AdG,1891
11055,AdG,1891
8835,AdG,955
7818,AdG,1893
9056,AdG,2037
10410,AdG,955
29097,AdG,1896
4837,AdG,2037
56005,AdG,1896
376267,AdG,2240
9076,AdG,2037
54206,AdG,955
222389,AdG,1891
57590,AdG,2240
843,AdG,2240
6781,AdG,1896
5465,AdG,2037
5023,AdG,2240
9064,AdG,2240
64919,AdG,1891
9940,AdG,1893
84641,AdG,955
3791,AdG,2240
84617,AdG,1893
643866,AdG,2240
51142,AdG,1896
401024,AdG,1891
81563,AdG,2240
81608,AdG,1891
6201,AdG,955
1359,AdG,955
5157,AdG,1896
64900,AdG,2037
51686,AdG,1891
6778,AdG,1891
3512,AdG,955
4153,AdG,1891
150275,AdG,2240
23609,AdG,1896
79919,AdG,955
54477,AdG,1891
54102,AdG,2240
27295,AdG,1896
3579,AdG,2240
22897,AdG,1891
6423,AdG,1891
51686,AdG,1893
59338,AdG,2240
57101,AdG,955
79767,AdG,1896
5349,AdG,2240
6160,AdG,1891
7837,AdG,2037
5932,AdG,1891
83468,AdG,1891
494143,AdG,955
80207,AdG,1896
55157,AdG,2037
3801,AdG,2037
54069,AdG,1896
147372,AdG,955
3791,AdG,1896
6314,AdG,2240
3248,AdG,1896
124961,AdG,955
462,AdG,1893
55536,AdG,955
5496,AdG,2240
10113,AdG,1896
51602,AdG,2240
9961,AdG,1891
6137,AdG,2240
3481,AdG,955
162333,AdG,1896
1730,AdG,1891
11083,AdG,2240
4659,AdG,1896
79755,AdG,1896
2673,AdG,2240
8019,AdG,1891
6483,AdG,2240
25776,AdG,1891
382,AdG,1891
5970,AdG,1893
6158,AdG,1896
90737,AdG,955
2132,AdG,955
6432,AdG,1891
388335,AdG,1896
8773,AdG,2037
26260,AdG,955
1292,AdG,1891
732,AdG,2240
27249,AdG,1896
2720,AdG,1891
51593,AdG,1891
8175,AdG,1891
353324,AdG,2037
7135,AdG,1893
3104,AdG,1891
55632,AdG,955
56911,AdG,955
5267,AdG,1891
55103,AdG,1891
6568,AdG,1893
9622,AdG,1896
201475,AdG,955
10270,AdG,1896
387496,AdG,955
759,AdG,1896
6902,AdG,955
54751,AdG,2240
54921,AdG,955
1824,AdG,955
84223,AdG,1893
307,AdG,955
4649,AdG,1896
81786,AdG,2240
4582,AdG,2240
84189,AdG,955
64764,AdG,1891
54069,AdG,1891
9330,AdG,955
4716,AdG,2240
8987,AdG,955
2651,AdG,955
